StartDate,EndDate,Duration (in seconds),ResponseId,Division,Q2_1,Q3_7,Q3_15,Q3_16,Q3_17,Q4_2,Q4_8,Q5_5,Q5_9,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7_1,Q8_1,Q8_2,Q8_3,Q8_4,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q12_3,Q13_4,Q13_5,Q14,Q15_4,Q15_10,Q15_9,Q15_7,Q15_8,Q15_11,Q15_5,Q15_12,Q16,Q17,Q18,Q19,Q20,Q20_4_TEXT,Q21,Q22,Q23,Q23_11_TEXT,Q24,Q24_11_TEXT,Q25,Q26_10,Q26_9,Q26_7,Q26_8,Q26_5,Q26_12,Q27_4,Q27_10,Q27_9,Q27_7,Q27_8,Q27_11
2/22/2021 11:34:24,2/22/2021 11:38:06,221,R_1C2uNLnAyovGB4f,MS,8.7,1,0,0,20,2,3.6,8.6,10,2,1,3,4,,4.1,2,4,1,3,Fine Arts,1,4,3,2,0,0.3,,,History,,,,,,,,,,,,8,Male,,6 or more,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",2,6,3,1,5,4,1,6,2,3,4,5
2/22/2021 11:35:30,2/22/2021 11:40:22,292,R_3HZg7JEP9cHJaU8,US,8,5,4,2,7,4.1,10,5,9.9,1,3,2,4,5,3.2,1,3,4,2,,1,3,4,2,2,1,4,7,Math,6,1,5,3,2,8,4,7,Yes,"English,Math",,12,Female,,4,30 to 60 minutes,Asian: Indian or South/Southeast Asian,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 12:21:35,2/22/2021 12:27:20,345,R_yCPWQClzdDeeC2d,US,7.6,4,0,8,4,4,5,7,9,1,2,3,4,5,10,2,4,1,3,Sports,4,1,3,2,2,2,7,5,World Language,7,1,3,8,6,5,4,2,Yes,"English,Fine Arts",,10,Female,,5,Less than 15 minutes,Black or African-American,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:29:29,2/22/2021 11:40:40,670,R_2vZi3OuF4BMUdDm,US,6.4,4,0,3,4,2.6,6,4.3,6.2,1,4,3,2,5,7.2,2,3,4,1,,1,2,4,3,0,2.2,9,5,Math,8,1,3,2,5,7,6,4,Yes,"Fine Arts,History",,10,Female,,4,Less than 15 minutes,Black or African-American,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:37:45,2/22/2021 11:44:59,433,R_3G9xJDHXFq4Ysta,MS,4.8,4,0,2,16,1,3.1,8,7,1,2,4,3,,8,1,3,2,4,Sports,2,3,4,1,3,2,,,Science,,,,,,,,,,,,7,Male,,5,15 to 30 minutes,Hispanic or Latina/o/x,,Not sure/Prefer not to answer,,Not sure/Prefer not to answer,1,4,5,2,6,3,1,3,2,4,5,6
2/22/2021 11:27:22,2/22/2021 15:47:45,15622,R_1erB0sf93RXTS9B,US,6.5,4,3,10,4,3,6,6,8,1,2,3,4,5,10,3,4,1,2,Cross Country,1,2,3,4,1,3,7,5,Math,7,2,5,6,3,8,1,4,No,,,9,Male,,4,15 to 30 minutes,Hispanic or Latina/o/x,,Agnostic,,High school diploma or G.E.D,,,,,,,,,,,,
2/22/2021 11:39:41,2/22/2021 12:38:10,3508,R_1M5kh1ld95Fx6YN,US,8.1,4,0,1,3,5,4,6.5,8,1,2,3,5,4,5,2,4,3,1,visual arts,3,1,4,2,1,2.5,9,4,Science,3,4,1,7,5,8,2,6,Yes,"Math,Science",,11,Female,,4,Less than 15 minutes,Hispanic or Latina/o/x,,"Christian (Protestant, Catholic, Orthodox, etc.)",,High school diploma or G.E.D,,,,,,,,,,,,
2/22/2021 11:37:43,2/22/2021 11:43:29,346,R_23geKWItVxjrcG4,MS,8.3,2,0,0,5,3,2,7.5,9,2,4,3,1,,4.5,1,4,2,3,Sports,3,1,4,2,1,1.5,,,Math,,,,,,,,,,,,8,Female,,4,30 to 60 minutes,Hispanic or Latina/o/x,,Not sure/Prefer not to answer,,High school diploma or G.E.D,2,3,5,6,4,1,1,2,4,3,5,6
2/22/2021 18:18:33,2/22/2021 18:27:45,551,R_3imzjMM8UGPkYFy,MS,5,5,0,0,2,2.5,2,9,11,1,2,3,4,,6.8,3,4,1,2,In person sport are usually what gets me engaged,2,3,1,4,4,4.2,,,World Language,,,,,,,,,,,,8,Male,,5,15 to 30 minutes,Hispanic or Latina/o/x,,"Christian (Protestant, Catholic, Orthodox, etc.)",,Did not finish high school,4,5,6,1,3,2,2,4,1,3,5,6
2/22/2021 11:36:17,2/22/2021 11:38:10,113,R_1n7Ky8SfE3xzRtQ,US,7.5,1,2,1,3,4.4,4.5,4,5.1,3,1,2,4,5,0,1,2,3,4,,2,3,4,1,1,0.2,0,0,Fine Arts,1,5,2,3,4,6,7,8,Yes,"Fine Arts,Science",,11,Male,,3 or fewer,30 to 60 minutes,Middle Eastern,,Atheist,,High school diploma or G.E.D,,,,,,,,,,,,
2/22/2021 11:36:16,2/22/2021 11:41:38,321,R_qIdm9jfbj8o1zG1,US,7.5,8,2,4,3,2.5,4,7.5,9,1,2,3,5,4,8,2,4,1,3,sports,4,1,2,3,2,1,0,10,CADS,6,2,7,3,1,8,4,5,Yes,"English,History",,11,Female,,4,Less than 15 minutes,Middle Eastern,,Muslim,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:24:48,2/22/2021 11:41:56,1027,R_2WO21beqWvfJXFZ,MS,7.2,3,0,2,4,1.5,3,7.5,9,1,3,4,2,,5,2,1,3,4,POP,3,4,2,1,2,2,,,World Language,,,,,,,,,,,,7,Male,,5,30 to 60 minutes,Multiracial,Chinese and Indian ,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",1,6,3,5,2,4,1,3,2,4,5,6
2/22/2021 11:35:27,2/22/2021 11:39:14,227,R_sta52ZCp4xiQKAx,MS,5.5,8,0,2,2,1,0.2,7,8,2,1,3,4,,10,2,3,1,4,Sports,3,1,2,4,0,4,,,Math,,,,,,,,,,,,7,Male,,5,30 to 60 minutes,Multiracial,,Atheist,,Not sure/Prefer not to answer,1,4,5,2,6,3,1,2,3,4,6,5
2/22/2021 19:56:49,2/22/2021 20:03:53,424,R_2XnxtmQ7v5EswZs,US,4,2,5,7,7,3,5,7,8,2,1,3,4,5,7,1,3,2,4,,1,3,2,4,2,2.5,8,5,Science,6,5,3,2,4,8,1,7,Yes,"History,Science",,12,Male,,5,Less than 15 minutes,Multiracial,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 14:27:11,2/22/2021 17:40:13,11581,R_2YamodKEgPFjiwj,US,6,3,6,0,8,3,3,7,9,2,1,3,4,5,4,1,2,4,3,Clubs,2,1,4,3,2,2,7,7,Math,2,1,5,6,8,7,4,3,Yes,"History,Science","I'm really interested in the way science intersects with social issues (for example, sustainable environmental design and the ways science and society interact)",12,Other (optional specification),Trans male,3 or fewer,15 to 30 minutes,Multiracial,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:24:27,2/22/2021 11:29:47,319,R_2aFuCn0uHTSuihT,MS,10,16,10,0,8,12,12,5.3,8.9,1,3,2,4,,10,1,3,4,2,Less work,3,1,4,2,5,5,,,Science,,,,,,,,,,,,7,Male,,Prefer not to answer,60 minutes or more,Multiracial,,Other (optional specification),Christian Zoro Muslim Jew Sikh I’Baha,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",2,3,4,6,5,1,1,3,2,4,6,5
2/22/2021 11:35:31,2/22/2021 11:40:41,309,R_3vXR7n0F0tt86EV,MS,2.5,2,0,3,0,2,4,6,8,1,4,3,2,,9.5,3,4,2,1,"Musicals, Plays, Sports games",3,1,4,2,4,2,,,World Language,,,,,,,,,,,,8,Male,,5,15 to 30 minutes,Multiracial,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"College Degree (e.g., Associate's degree, Bachelor's degree)",2,3,1,5,4,6,1,3,2,5,4,6
2/22/2021 11:36:02,2/22/2021 11:48:00,717,R_2WUQMuFWrcpifoJ,US,6,8,0,0,6,3.5,7,6.5,9,4,1,3,2,5,5,2,3,4,1,Dance,3,1,4,2,3,3,9,7,Science,7,1,3,5,2,8,4,6,Yes,"Fine Arts,History",,11,Female,,5,15 to 30 minutes,Prefer not to answer,,Not sure/Prefer not to answer,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:33:22,2/22/2021 11:42:50,567,R_33p42PoiekhbMEE,US,7,0,1,2,6,3.5,5,7,9.5,1,2,5,3,4,8.1,3,4,1,2,Robotics.,1,2,4,3,0,3.1,8,6,Math,3,4,6,7,1,8,2,5,Yes,"Math,Science",,9,Prefer not to answer,,Prefer not to answer,30 to 60 minutes,Prefer not to answer,,Not sure/Prefer not to answer,,Not sure/Prefer not to answer,,,,,,,,,,,,
2/22/2021 11:35:37,2/22/2021 11:44:00,502,R_1QuA2EuQHGO3oCY,US,7,3,0,1,1,4,7,6.5,7.5,3,1,2,4,5,0,2,3,4,1,Friday clubs,2,1,3,4,3,3,0,9,Science,5,2,1,3,7,8,6,4,Yes,"English,Fine Arts",,9,Female,,4,Less than 15 minutes,Prefer to self-describe,Japanese-American,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:26:57,2/22/2021 11:43:24,986,R_3ewD5v6zpw1vFLv,US,10,1,1,1,11,4,8,6,10,1,2,3,5,4,5,3,4,2,1,,4,2,3,1,0,1,3,10,History,8,1,2,6,4,5,7,3,Yes,"English,Fine Arts",,9,Non-binary,,3 or fewer,30 to 60 minutes,Prefer to self-describe,Armenian,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:32:29,2/22/2021 11:49:00,990,R_oZfd5T3HgJPIUbT,US,7.5,20,0,9,0,4,7,7,10.5,4,3,2,1,5,9,2,4,1,3,Sports practices/games and Cru,4,1,3,2,3,5,4,6,History,5,3,8,1,2,7,4,6,Yes,"History,Math",,12,Female,,4,Less than 15 minutes,White,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:23:08,2/22/2021 11:30:19,431,R_2QLFsD9NLrmr034,MS,3,5,1,1,8,1.2,1,9,8.5,4,1,2,3,,2,1,2,3,4,Idk yet,3,4,2,1,5,3,,,Math,,,,,,,,,,,,6,Female,,6 or more,30 to 60 minutes,White,,Jewish,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",1,6,2,3,5,4,4,2,1,6,5,3
2/22/2021 11:32:11,2/22/2021 11:38:06,355,R_1FwX5UTa2YzGzNe,US,7,14,3,5,7,3,4.5,8,10,1,2,4,3,5,1,2,4,3,1,Yearbook,1,2,3,4,0,4,4,6,History,7,6,1,2,5,8,4,3,Yes,"Fine Arts,History",,11,Male,,3 or fewer,15 to 30 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:59,2/22/2021 11:41:22,323,R_5tkG3q52MPyYedP,US,7,3,0,1,6,3,5,7.5,8,1,2,4,5,3,3.5,1,2,3,4,,2,4,3,1,2,2.5,10,5,CADS,2,6,5,7,1,8,3,4,Yes,"CADS,Science",,11,Female,,4,30 to 60 minutes,White,,Jewish,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:31:39,2/22/2021 11:46:23,883,R_25H4AjJfBZ3y72B,US,6,7,0,9,0,3,5,7.8,8.5,1,2,3,5,4,7.5,3,4,2,1,,1,2,4,3,4,3.5,9,8,English,8,3,4,6,5,7,1,2,Yes,"English,Science",,10,Male,,4,Less than 15 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:37:43,2/22/2021 11:45:40,477,R_3ele0ID6Jw0yef4,MS,10,20,4,10,20,5,11,3,8,1,3,4,2,,0.4,2,3,1,4,Sleeping,3,2,1,4,1,0.9,,,World Language,,,,,,,,,,,,8,Male,,3 or fewer,15 to 30 minutes,White,,Other (optional specification),,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",5,4,1,2,3,6,1,2,3,5,4,6
2/22/2021 11:39:03,2/22/2021 11:43:22,259,R_2xLzYhCbeGOJohV,US,8.2,4,0,0,18,4.1,7.9,5,7,1,2,4,3,5,5.1,2,3,4,1,,3,2,4,1,2,3,8,4,Math,7,4,2,5,8,6,1,3,No,,,9,Female,,4,30 to 60 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:28:59,2/22/2021 11:40:30,690,R_2tJaG1jt5YEUxKQ,US,5,12,0,4,3,2,4,6,7,1,4,2,3,5,8,2,3,4,1,theater,1,2,3,4,3,2,4,6,Science,8,7,1,3,6,5,2,4,Yes,"Fine Arts,History",,9,Female,,4,30 to 60 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:09,2/22/2021 11:40:29,260,R_SO7b5ZCC16fNVzH,US,8.5,3,1,1,12,4,8,8.5,10.5,3,1,2,5,4,6.4,1,3,2,4,sports,2,1,3,4,5,1,8,3,History,5,2,4,7,3,8,1,6,Yes,"CADS,Science",,11,Female,,4,30 to 60 minutes,White,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:34:18,2/22/2021 11:40:23,365,R_2b47fJOGsst2m76,MS,7.1,18,4,18,19,0.7,1.2,7,9.6,2,1,4,3,,8.1,3,4,1,2,The musical/play because you have a bond with the cast. ,4,1,3,2,5,2.1,,,Math,,,,,,,,,,,,7,Female,,5,Less than 15 minutes,White,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"College Degree (e.g., Associate's degree, Bachelor's degree)",1,2,3,5,6,4,1,2,3,5,6,4
2/22/2021 11:32:33,2/22/2021 11:40:59,505,R_DCCNWmuAfJ0x3q1,US,3,0,2,0,11,2,4,8,9,1,2,4,5,3,8,4,2,1,3,tennis,3,4,2,1,0,2,9,2,CADS,1,5,6,4,2,8,3,7,Yes,"CADS,Math",,11,Male,,4,15 to 30 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:41,2/22/2021 11:42:17,395,R_Zrx9w5iyqBevBFD,US,8,10,0,6,3,1.5,2.5,7.5,10,1,3,2,4,5,3,3,4,2,1,P&D,2,1,4,3,0,3,4,5,Math,7,1,6,3,5,8,4,2,No,,,9,Male,,5,15 to 30 minutes,White,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:37:51,2/22/2021 11:42:11,259,R_1mejPCDRM4zKYhL,MS,8,4,0,7,3,2.5,5,10,9,2,3,1,4,,9,3,4,2,1,The Musicals/Plays,3,4,2,1,3,4.5,,,History,,,,,,,,,,,,8,Male,,6 or more,15 to 30 minutes,White,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",3,6,5,2,1,4,1,3,4,6,2,5
2/22/2021 11:34:59,2/22/2021 11:45:25,626,R_2TLh7vutnTfl8DL,MS,4.7,4,0,5,5,0.5,1,8,6.5,2,1,3,4,,9.5,1,3,4,2,Clubs,3,4,2,1,3,4.1,,,Math,,,,,,,,,,,,6,Female,,4,15 to 30 minutes,White,,Jewish,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",1,3,2,6,4,5,2,3,1,4,5,6
2/22/2021 11:36:11,2/22/2021 11:43:22,430,R_3KDfvOrkT0lCtFe,MS,7,3,0,0,2,2.5,1.5,9,8,1,2,4,3,,4.5,1,4,3,2,Clubs,1,3,2,4,5,3.2,,,Math,,,,,,,,,,,,6,Male,,6 or more,15 to 30 minutes,White,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",1,4,2,6,5,3,1,3,2,4,6,5
2/22/2021 15:36:38,2/22/2021 15:44:39,481,R_3qpWKbuUnurwTGZ,US,9,2,1,1,3,4.5,12,8.5,8.5,1,2,4,5,3,6,2,1,4,3,,2,3,4,1,1,5,9,4,CADS,1,4,7,6,3,8,5,2,Yes,"Fine Arts,World Language",,11,Female,,6 or more,30 to 60 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 16:33:09,2/22/2021 16:41:30,501,R_3egaAIdheQT4gJ7,US,6.5,8,10,14,8,1.4,3.2,7.5,9,1,2,5,4,3,5.2,2,4,1,3,Cross Country/Track and Field ,1,3,2,4,2,2.4,9,4,Math,7,3,2,5,4,6,1,8,Yes,"Fine Arts,Science",,12,Male,,5,Less than 15 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:59,2/22/2021 11:44:57,477,R_tYyWxUwVzsQLtyV,US,7.2,13,0,15,1,3,6.1,5.7,9,4,3,5,1,2,7.5,2,4,1,3,,1,3,4,2,3,3,4,10,History,3,4,2,1,6,8,5,7,Yes,"CADS,History",,12,Female,,6 or more,Less than 15 minutes,White,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 16:01:07,2/22/2021 16:08:10,422,R_BDJtOZOYATdORpL,US,7.5,2,0,0,12,2.3,4.5,8,8,1,2,5,4,3,7,2,4,1,3,Probably either swim team or science olympiad club,1,4,2,3,0,5,8,8,English,1,2,6,5,3,7,4,8,Yes,"CADS,English",Pretty much anything about the intersection between science and art/literature would be cool,12,Male,,3 or fewer,15 to 30 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:08,2/22/2021 11:40:58,289,R_3qJwVUFfQUAF2e0,US,7.2,20,4,12,3,3.5,5,7.5,8.5,1,2,4,3,5,10,3,4,1,2,Sports,4,1,3,2,4,2.5,4,10,History,5,2,6,1,8,7,3,4,Yes,"English,History",,11,Female,,5,15 to 30 minutes,White,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:24:19,2/22/2021 12:28:06,3827,R_2aJ3K55ZXmAMCYh,MS,6.4,7,0,2,11,2,2.5,7.9,8.5,2,1,4,3,,2,3,4,1,2,The play,3,4,1,2,2,3.1,,,Math,,,,,,,,,,,,7,Female,,5,Less than 15 minutes,White,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",4,6,5,2,1,3,2,3,1,4,5,6
2/22/2021 11:37:14,2/22/2021 11:43:07,353,R_3P7hNUnucLa5xci,US,7.7,4,2,1,12,5,7,7,8.3,1,2,3,4,5,5,3,4,2,1,Squash,4,1,3,2,0,2.5,6,4,World Language,8,4,6,2,3,7,1,5,No,,,10,Male,,3 or fewer,30 to 60 minutes,White,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
